#DF photometry of massive galaxies for the final analysis sample used in Miller et al. 2020: https://arxiv.org/abs/2010.07310
#Please see the paper above for full details on these observations and how this sample was selected
#If you have questions about the data, trouble using it or want additional measruments please email me at tim.miller _at_ yale.edu
#Rows:
#(1) RA J2000 (deg) 
#(2) DEC J2000 (deg) 
#(3) GAMA CATAID - Unique galaxy ID used in the GAMA database 
#(4) SDSS DR7 Object ID - Unique SDSS photo ID 
#(5) g mag - Dragonfly measured g band magnitude converted to SDSS filter system
#(6) g f_extp - g band fraction of flux contained in the exponential extrapolation (see paper for details)
#(7) r mag - Dragonfly measured r band magnitude converted to SDSS filter system
#(8) r f_extp - r band fraction of flux contained in the exponential extrapolation (see paper for details)
#(9) g-r color - Dragonfly measured g-r color using the total magnitudes, corrected for differenetial extinction and converted to SDSS filter system
1.7497e+02	-1.3234e+00	143251	587724650865426655	1.8644e+01	3.2935e-03	1.7826e+01	6.3270e-05	7.9843e-01
1.7498e+02	-1.2411e+00	143252	587724650865426663	1.7913e+01	1.2930e-04	1.6964e+01	5.0939e-04	9.2940e-01
1.7535e+02	-1.3998e+00	143315	587724650865623191	1.8812e+01	1.3138e-03	1.8530e+01	5.5400e-03	2.6326e-01
1.7536e+02	-1.3528e+00	143316	587724650865623196	1.9059e+01	9.8261e-03	1.8002e+01	5.3712e-05	1.0370e+00
1.7541e+02	-1.2849e+00	143319	587724650865623223	1.8207e+01	1.5820e-03	1.7071e+01	2.9922e-03	1.1164e+00
1.7630e+02	-1.3357e+00	143500	587724650866016390	1.7470e+01	1.2709e-04	1.6659e+01	2.0199e-04	7.9209e-01
1.7686e+02	-1.3276e+00	143640	587724650866278535	1.8541e+01	9.4552e-04	1.7506e+01	2.1596e-03	1.0163e+00
1.7727e+02	-1.3828e+00	143732	587724650866475178	1.8050e+01	4.8467e-03	1.7198e+01	9.4043e-04	8.2979e-01
1.7411e+02	-2.3192e+00	170314	587725040626172087	1.8621e+01	6.1246e-02	1.7463e+01	2.2171e-02	1.1274e+00
1.7416e+02	-2.3149e+00	170340	587725040626237562	1.8636e+01	2.5829e-02	1.7755e+01	2.3968e-03	8.4929e-01
1.7460e+02	-2.3361e+00	170462	587725040626434159	1.7067e+01	1.0524e-02	1.6194e+01	5.6933e-03	8.4730e-01
1.7460e+02	-2.2597e+00	170463	587725040626434163	1.8361e+01	2.7067e-03	1.7402e+01	7.6182e-04	9.3134e-01
1.7474e+02	-2.4523e+00	170497	587725040626499656	1.8680e+01	4.2979e-02	1.7728e+01	6.2916e-04	9.2694e-01
1.7483e+02	-2.3951e+00	170503	587725040626499725	1.8836e+01	7.2604e-02	1.7800e+01	1.5754e-02	1.0102e+00
1.7496e+02	-2.3840e+00	170542	587725040626565270	1.8963e+01	3.0552e-02	1.8064e+01	1.6848e-02	8.7482e-01
1.7498e+02	-2.3083e+00	170543	587725040626565287	1.8589e+01	7.7829e-02	1.7736e+01	5.9463e-03	8.2723e-01
1.7509e+02	-2.3292e+00	170579	587725040626630786	1.7484e+01	5.7665e-03	1.6543e+01	2.6117e-03	9.1261e-01
1.7553e+02	-2.3623e+00	170682	587725040626827392	1.8032e+01	8.0537e-05	1.7095e+01	5.0720e-04	9.1599e-01
1.7558e+02	-2.4468e+00	170687	587725040626827428	1.7282e+01	7.4586e-03	1.6426e+01	6.3170e-03	8.3783e-01
1.7606e+02	-2.3055e+00	170765	587725040627024034	1.8133e+01	1.5823e-03	1.7195e+01	2.4120e-03	9.1627e-01
1.7633e+02	-2.3347e+00	170850	587725040627155145	1.8322e+01	6.3159e-03	1.7306e+01	3.7084e-04	9.9569e-01
1.7639e+02	-2.3375e+00	170920	587725040627220698	1.8005e+01	3.0432e-03	1.7027e+01	2.9108e-03	9.5551e-01
1.7654e+02	-2.2975e+00	171002	587725040627286109	1.7500e+01	8.0913e-04	1.6597e+01	2.8640e-03	8.7817e-01
1.7692e+02	-2.3952e+00	171072	587725040627417236	1.7625e+01	9.6838e-04	1.6840e+01	2.9964e-03	7.6277e-01
1.7712e+02	-2.4229e+00	171120	587725040627548259	1.7612e+01	1.0121e-02	1.6640e+01	5.7903e-03	9.5098e-01
1.7463e+02	-1.9604e+00	176888	587725041163305078	1.8907e+01	9.5750e-03	1.7955e+01	3.7572e-03	9.2537e-01
1.7465e+02	-1.9764e+00	176889	587725041163305084	1.8733e+01	1.2199e-02	1.7831e+01	9.3781e-04	8.7588e-01
1.7492e+02	-1.9641e+00	176962	587725041163436225	1.8841e+01	1.4755e-03	1.8471e+01	6.8149e-03	3.4015e-01
1.7506e+02	-1.9779e+00	176986	587725041163501751	1.8522e+01	6.5050e-03	1.7445e+01	1.6183e-04	1.0482e+00
1.7563e+02	-1.8487e+00	177098	587725041163763794	1.8329e+01	1.2898e-03	1.7311e+01	1.0732e-03	1.0003e+00
1.7564e+02	-1.8808e+00	177100	587725041163763798	1.7922e+01	9.9330e-04	1.7162e+01	2.0031e-03	7.4218e-01
1.7588e+02	-1.9454e+00	177141	587725041163829384	1.8301e+01	3.2083e-04	1.7394e+01	1.2273e-03	8.8724e-01
1.7594e+02	-1.8972e+00	177173	587725041163894923	1.7541e+01	2.7933e-03	1.6752e+01	1.0621e-04	7.7008e-01
1.7660e+02	-1.8625e+00	177389	587725041164157047	1.8883e+01	1.2533e-02	1.8104e+01	2.8170e-03	7.5870e-01
1.7684e+02	-2.0022e+00	177472	587725041164288135	1.7105e+01	7.3417e-04	1.6345e+01	8.6538e-04	7.4222e-01
1.7704e+02	-1.9031e+00	177516	587725041164353674	1.9104e+01	2.5104e-02	1.8145e+01	8.3810e-03	9.3976e-01
1.7743e+02	-1.9687e+00	177668	587725041164550265	1.8206e+01	2.8589e-03	1.7174e+01	8.9049e-02	1.0084e+00
1.7747e+02	-1.9989e+00	177676	587725041164550322	1.8525e+01	4.9399e-03	1.7875e+01	5.3073e-03	6.2816e-01
1.7459e+02	-1.5850e+00	184039	587725041700175940	1.7723e+01	1.3847e-04	1.7032e+01	1.0899e-03	6.6586e-01
1.7480e+02	-1.5198e+00	184080	587725041700241550	1.8358e+01	2.2700e-03	1.7384e+01	3.2912e-03	9.5433e-01
1.7560e+02	-1.4631e+00	184207	587725041700569245	1.8869e+01	1.2950e-03	1.7728e+01	2.6048e-04	1.1256e+00
1.7565e+02	-1.4871e+00	184232	587725041700634726	1.7431e+01	1.4614e-03	1.6556e+01	2.7593e-03	8.5957e-01
1.7573e+02	-1.5210e+00	184236	587725041700634762	1.7731e+01	9.0761e-04	1.6723e+01	6.0929e-04	9.9246e-01
1.7607e+02	-1.5900e+00	184359	587725041700831327	1.7950e+01	1.8289e-03	1.7031e+01	1.5336e-03	9.0009e-01
1.7609e+02	-1.5492e+00	184361	587725041700831341	1.8868e+01	1.9002e-04	1.8238e+01	5.8477e-03	6.1086e-01
1.7628e+02	-1.5136e+00	184408	587725041700896881	1.8205e+01	5.5387e-03	1.7244e+01	5.8121e-04	9.4134e-01
1.7643e+02	-1.5320e+00	184451	587725041700962417	1.8447e+01	6.5235e-03	1.7528e+01	1.0515e-02	9.0234e-01
1.7649e+02	-1.5136e+00	184458	587725041700962463	1.7951e+01	4.7596e-04	1.7045e+01	3.2062e-04	8.9063e-01
1.7655e+02	-1.5222e+00	184487	587725041701027937	1.7844e+01	7.8843e-05	1.6994e+01	1.4868e-05	8.3521e-01
1.7671e+02	-1.4826e+00	184518	587725041701093526	1.8706e+01	3.8346e-04	1.7727e+01	4.4124e-04	9.6092e-01
1.7696e+02	-1.4749e+00	184551	587725041701159102	1.8578e+01	2.3571e-03	1.8368e+01	1.3189e-02	1.9180e-01
1.7732e+02	-1.6036e+00	184652	587725041701355654	1.8574e+01	2.1496e-03	1.8290e+01	3.1335e-03	2.6534e-01
1.7732e+02	-1.4738e+00	184654	587725041701355658	1.7682e+01	6.0461e-04	1.6758e+01	5.2607e-04	9.0241e-01
1.7407e+02	-1.0104e+00	534601	588848898836332841	1.8696e+01	1.2189e-03	1.7855e+01	4.9339e-03	8.1991e-01
1.7463e+02	-1.0344e+00	534714	588848898836594888	1.8208e+01	1.3699e-03	1.7315e+01	8.7033e-04	8.7638e-01
1.7525e+02	-8.7247e-01	534813	588848898836856954	1.8587e+01	5.5563e-03	1.7327e+01	2.3047e-03	1.2401e+00
1.7623e+02	-8.9121e-01	535019	588848898837250278	1.8720e+01	5.2377e-03	1.7806e+01	4.1257e-03	8.9309e-01
1.7644e+02	-8.7923e-01	535089	588848898837381264	1.8202e+01	4.3932e-04	1.7092e+01	3.9218e-04	1.0865e+00
1.7658e+02	-9.4881e-01	535136	588848898837446845	1.8077e+01	3.0149e-03	1.7105e+01	2.0693e-03	9.5197e-01
1.7677e+02	-9.3002e-01	535178	588848898837512292	1.6782e+01	7.0363e-03	1.5273e+01	1.1394e-02	1.4875e+00
1.7678e+02	-1.0295e+00	535190	588848898837512415	1.7796e+01	2.9788e-04	1.6958e+01	1.1534e-03	8.1471e-01
1.7691e+02	-8.6128e-01	535223	588848898837577873	1.8688e+01	5.4128e-03	1.7894e+01	3.1984e-03	7.7093e-01
1.7720e+02	-8.3988e-01	535279	588848898837708975	1.9038e+01	5.0308e-02	1.8302e+01	5.1438e-03	7.1398e-01
1.7728e+02	-1.0053e+00	535285	588848898837709013	1.7990e+01	7.6173e-04	1.7262e+01	3.8370e-03	7.0451e-01
1.7715e+02	-9.8008e-01	535287	588848898837709027	1.8747e+01	1.7312e-02	1.7888e+01	8.2261e-03	8.3703e-01
1.7739e+02	-9.2364e-01	535326	588848898837774483	1.8569e+01	5.5536e-03	1.8237e+01	2.2199e-03	3.0859e-01
1.7448e+02	-5.4992e-01	558912	588848899373400249	1.8098e+01	1.7546e-03	1.7132e+01	1.5650e-03	9.4888e-01
1.7495e+02	-5.3858e-01	558976	588848899373596838	1.9234e+01	2.3685e-03	1.8211e+01	1.4831e-04	1.0071e+00
1.7559e+02	-5.1211e-01	559110	588848899373858957	1.8575e+01	3.8353e-03	1.8238e+01	5.5628e-04	3.1565e-01
1.7619e+02	-5.0391e-01	559214	588848899374121127	1.8981e+01	2.1922e-02	1.8042e+01	2.4291e-03	9.1988e-01
1.7671e+02	-5.0933e-01	559363	588848899374383280	1.9238e+01	4.1803e-02	1.8257e+01	1.4088e-03	9.5283e-01
1.7678e+02	-5.1811e-01	559367	588848899374383320	1.8731e+01	3.4658e-03	1.7699e+01	5.0750e-03	1.0024e+00
1.7693e+02	-6.2902e-01	559394	588848899374448805	1.6865e+01	3.6086e-03	1.5950e+01	5.9200e-04	8.8478e-01
1.7652e+02	-1.1040e+00	30692	587722981738545338	1.8333e+01	1.6703e-04	1.7411e+01	1.9101e-03	9.0116e-01
1.7770e+02	-1.1033e+00	30974	587722981739069573	1.7396e+01	2.8062e-04	1.6417e+01	2.6044e-04	9.5526e-01
1.7770e+02	-1.1027e+00	30975	587722981739069574	1.7453e+01	1.7881e-03	1.6456e+01	1.9255e-04	9.7438e-01
1.7781e+02	-1.1620e+00	31016	587722981739135143	1.9053e+01	1.2867e-02	1.8085e+01	1.2311e-03	9.4750e-01
1.7841e+02	-1.0852e+00	31111	587722981739397282	1.8124e+01	4.9503e-03	1.7276e+01	1.0624e-03	8.2419e-01
1.7845e+02	-1.0664e+00	31113	587722981739397292	1.8737e+01	2.6651e-03	1.8393e+01	3.0774e-03	3.1993e-01
1.7870e+02	-1.1491e+00	31166	587722981739528268	1.8517e+01	7.0301e-04	1.7517e+01	2.0609e-04	9.7487e-01
